t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
1.439999999999999947e+00,0.000000000000000000e+00,6.819890750802702906e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.772998763686453039e-01,0.000000000000000000e+00,-3.679456890143271153e-01,6.772998763686453039e-01,0.000000000000000000e+00,-3.682298311499482835e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.459999999999999964e+00,0.000000000000000000e+00,6.954602858036249557e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.697656019219778711e-01,0.000000000000000000e+00,-3.846089788329329906e-01,6.697656019219778711e-01,0.000000000000000000e+00,-3.849066879102954752e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.479999999999999982e+00,0.000000000000000000e+00,7.087775933936311112e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.619155172153280420e-01,0.000000000000000000e+00,-3.994860141873637360e-01,6.619155172153280420e-01,0.000000000000000000e+00,-3.997972902064709233e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00,7.219350443227584568e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.537861613544831973e-01,0.000000000000000000e+00,-4.124953934272070910e-01,6.537861613544831973e-01,0.000000000000000000e+00,-4.128202363880450476e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.520000000000000018e+00,0.000000000000000000e+00,7.349274321259227083e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.454157014782396784e-01,0.000000000000000000e+00,-4.235557149020170442e-01,6.454157014782396784e-01,0.000000000000000000e+00,-4.238941248045884347e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.540000000000000036e+00,0.000000000000000000e+00,7.477503299611456544e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.368439327584025644e-01,0.000000000000000000e+00,-4.325855769613564661e-01,6.368439327584025644e-01,0.000000000000000000e+00,-4.329375538056717265e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.560000000000000053e+00,0.000000000000000000e+00,7.604001231702152142e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.281122783997854508e-01,0.000000000000000000e+00,-4.395035779548077670e-01,6.281122783997854508e-01,0.000000000000000000e+00,-4.398691217408653986e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.580000000000000071e+00,0.000000000000000000e+00,7.728740418393456046e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.192637896402102271e-01,0.000000000000000000e+00,-4.442283162319480283e-01,6.192637896402102271e-01,0.000000000000000000e+00,-4.446074269597398709e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00,7.851701933598376204e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.103431457505075208e-01,0.000000000000000000e+00,-4.466783901423401204e-01,6.103431457505075208e-01,0.000000000000000000e+00,-4.470710678118658965e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.620000000000000107e+00,0.000000000000000000e+00,7.972875949887388014e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.013966540345165868e-01,0.000000000000000000e+00,-4.467723980355469138e-01,6.013966540345165868e-01,0.000000000000000000e+00,-4.471786426468137288e-01,0.000000000000000000e+00,0.000000000000000000e+00
