t,X_ref,Y_ref,psi_ref,vx_ref
8.97812873600000039,-2.81715891424139375,1.10121132388374043,-3.98932062061766324,0.343973414749901951
9.00811321599999992,-2.82396299370760628,1.10897990453290585,-3.99686712501894181,0.344466158539203371
9.03828006400000028,-2.83071562719596104,1.11680957673090941,-4.00459529381529666,0.344797559276705967
9.06816489600000075,-2.83741166735449779,1.12469756785027775,-4.01251586219822531,0.344967560346390645
9.0981066239999997,-2.84404594785760079,1.13264107515194445,-4.02063917031888263,0.344977074373927828
9.1281054079999997,-2.85061330780062594,1.14063727939367943,-4.02897510512060286,0.34482797753058736
9.15813808000000051,-2.85710861609452493,1.14868335843852054,-4.03753303085028392,0.344523102580340412
9.18811971200000066,-2.86352679586046843,1.15677650086320494,-4.04632170688886106,0.344066230453754673
9.21813939199999943,-2.86986284882447462,1.16491391956659918,-4.05534919154383733,0.343462080111193335
9.24812281600000041,-2.87611187971202931,1.17309286537813207,-4.06462273046942713,0.342716296436840928
9.27823459200000045,-2.88226912064271534,1.1813106406662226,-4.0741486284320132,0.341835435885038452
9.30817430399999957,-2.88832995552483407,1.18956461294671523,-4.0839321032315743,0.340826949582414607
9.33817628799999966,-2.89428994445003429,1.19785222849130712,-4.09397712073588238,0.339699163574774532
9.36810761599999964,-2.9001448480879306,1.20617102593598036,-4.10428621019751816,0.338461255898470093
9.39815871999999963,-2.90589065208073638,1.21451864988943492,-4.11486025931860588,0.337123230154204867
9.42812835199999988,-2.91152359143788253,1.22289286454151691,-4.12569828891964452,0.335695885269582217
9.45815318400000038,-2.91704017493064471,1.23129156727165046,-4.13679720757148672,0.33419078115824935
9.48820825600000006,-2.92243720948676833,1.2397128022572701,-4.14815154717615897,0.33262020002171383
9.51821475200000044,-2.92771182458509305,1.24815477408225028,-4.15975318124275262,0.330997103098631007
9.54817881600000007,-2.9328614966501787,1.25661586134533687,-4.17159102850387065,0.32933508274962342
9.57817408000000015,-2.93788407344692803,1.26509463026857838,-4.18365074555388361,0.327648309877527466
9.60819100800000037,-2.94277779847521348,1.27358984830575706,-4.19591441335106818,0.325951476827146647
9.63818080000000066,-2.9475413353645008,1.28210049775081902,-4.20836022368810703,0.324259736088225781
9.6681973439999993,-2.95217379226847632,1.29062578934630712,-4.22096217306255284,0.322588635342448804
9.69817228800000031,-2.95667474625966875,1.29916517589178993,-4.23368977271825031,0.320954049650110207
9.72812479999999979,-2.96104426772407603,1.30771836585229417,-4.2465077849126649,0.31937211186277803
9.75817222400000084,-2.96528294475578935,1.31628533696673533,-4.2593759966116238,0.317859142669903894
9.78817142399999973,-2.96939190755161997,1.32486634985634844,-4.27224904272892925,0.316431582031671654
9.81820448000000034,-2.97337285280572061,1.33346196163311981,-4.28507629161551851,0.315105924105281709
9.84820176000000025,-2.97722806810421403,1.34207303950821721,-4.29780180566518677,0.313898658121158858
9.87818288000000067,-2.98096045631981443,1.35070077440042113,-4.31036438955808521,0.312826217989201516
9.90813222399999916,-2.9845735600064569,1.3593466945445567,-4.32269773774918686,0.31190494368970445
9.93821964800000046,-2.98807158579391752,1.36801267909992363,-4.33473069130115629,0.311151057703236644
9.96822707199999947,-2.99145942878244053,1.37670097175872752,-4.34638761207703883,0.310580659831795891
9.99816108799999981,-2.99474269693736339,1.38541419435451152,-4.35758887971392816,0.310209743734153387
10.0281754559999996,-2.99792773548374303,1.3941553604705863,-4.36825151380717625,0.310054238318464404
10.0581998719999994,-3,1.39999999999999991,-4.37501850927291258,0.310078105935821136
10.0881735040000002,-3.00303603727251334,1.40879436566847493,-4.38492048825830061,0.310157793180928176
10.1181693119999991,-3.00598549588242259,1.4176195838130452,-4.39477543965782136,0.310169964011455357
10.1481812480000002,-3.00884782938334672,1.42647283473562569,-4.40459484019039316,0.310120071972993405
10.1781623359999998,-3.01162250849475566,1.43535147454420464,-4.41438922974492964,0.310013489573816747
10.2081575040000008,-3.0143090211019814,1.44425302954201507,-4.42416825817286874,0.309855499089801312
10.2381718080000006,-3.01690687225620202,1.4531751906166972,-4.43394072671622119,0.309651284015406036
10.2682031039999995,-3.01941558417445588,1.4621158076294718,-4.44371462480491797,0.309405921069112189
10.2982275839999993,-3.02183469623963719,1.47107288380430679,-4.45349716289594699,0.309124372674712766
10.3282584639999993,-3.02416376500049289,1.48004457011708146,-4.46329480197287598,0.308811479851389237
10.3581632639999999,-3.02640236417162267,1.48902915968475846,-4.47311328027656696,0.308471955455826063
10.3881692799999996,-3.0285500846334874,1.49802508215454999,-4.48295763779510192,0.308110377728880391
10.4182711359999995,-3.03060653443239891,1.50703089809308644,-4.49283223900198081,0.307731184107696509
10.4481870400000005,-3.03257133878052088,1.51604529337557992,-4.50274079429567298,0.307338665271750355
10.4781289920000003,-3.03444414005587948,1.52506707357500138,-4.51268638055972993,0.306936959398228904
10.5081303039999998,-3.03622459780234832,1.534095158351237,-4.52267146123009223,0.306530046608448181
10.5383135039999996,-3.03791238872966174,1.54312857584026553,-4.53269790622444013,0.306121743592773943
10.568252416,-3.03950720671340591,1.55216645704332046,-4.54276701205675781,0.305715698406736236
10.59811616,-3.04100876279502152,1.56120803021606047,-4.55287952242840799,0.305315385435769804
10.6281174719999996,-3.04241678518180914,1.57025261525773674,-4.56303564955454277,0.304924100530270581
10.6582454080000009,-3.04373101924691403,1.57929961810035824,-4.57323509645139925,0.304544956316437632
10.6881471359999995,-3.04495122752935021,1.58834852509786573,-4.5834770803759195,0.304180877691675566
10.7181272960000005,-3.0460771897339729,1.59739889741529106,-4.59376035757404999,0.303834597516141725
10.7481410880000006,-3.04710870273150203,1.60645036541793385,-4.60408324945831637,0.303508652514360211
10.7781456640000002,-3.04804558055850849,1.61550262306052206,-4.61444367029885871,0.303205379402634589
10.8081546559999992,-3.0488876544174186,1.62455542227638428,-4.62483915647550869,0.302926911259319864
10.8381669120000002,-3.04963477267651362,1.63360856736661564,-4.63526689730199948,0.302675174155821236
10.8681691199999992,-3.05028680086992932,1.64266190938924539,-4.64572376739752535,0.302451884066488597
10.8981902399999999,-3.05084362169765999,1.65171534054840818,-4.65620636054609616,0.302258544075388602
10.9281330879999992,-3.05130513502554646,1.66076878858350407,-4.66671102495107881,0.302096441897266088
10.9581650239999995,-3.0516712578852947,1.66982221115837715,-4.67723389976148773,0.301966647728885096
10.9882124159999996,-3.05194192447445856,1.67887559025047328,-4.68777095271860578,0.301870012445395353
11.0181159999999991,-3.05211708615644906,1.68792892654001436,-4.69831801874691379,0.301807166154461071
11.0482203840000004,-3.05219671146053217,1.69698223379916291,-4.70887083929257599,0.301778517118638623
11.0782130559999992,-3.05218078608182974,1.70603553328119162,-4.71942510219634492,0.301784251053986652
11.1082722880000002,-3.05206931288131589,1.71508884810965134,-4.72997648187598685,0.301824330810176122
11.1382911040000003,-3.05186231188582324,1.72414219766753662,-4.74052067958657197,0.301898496434521824
11.1682100799999997,-3.0515598202880363,1.73319559198645612,-4.7510534635252375,0.302006265619451431
11.1981541759999992,-3.05116189244649627,1.74224902613579857,-4.76157070855045728,0.302146934530028499
11.228217184,-3.05066859988559802,1.75130247461190214,-4.77206843529430902,0.302319579005340455
11.2581395200000003,-3.05008003129559313,1.76035588572722101,-4.78254284845955713,0.302523056124905765
11.2881940800000002,-3.04939629253258548,1.7694091759994941,-4.79299037411124917,0.302756006128832522
11.3181113920000005,-3.04861750661853748,1.77846222454091207,-4.80340769579459437,0.303016854678316516
