t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
8.599999999999999867e-01,0.000000000000000000e+00,-8.581221425328977581e-02,1.125604384030111198e-02,3.015277041421623672e+00,1.006772212460911864e-01,3.458900932873330142e-02,7.046910830619398328e-04,-9.987510418033646031e-02,1.268331355763676650e-02,-8.708358283739979023e-04,-1.263745387229442234e-03,1.345104374155498272e-01
8.800000000000000044e-01,0.000000000000000000e+00,-8.780989321690023386e-02,1.150945605820392036e-02,3.015550279149677326e+00,1.006916975331484110e-01,3.519370119458910956e-02,7.428745354177312315e-04,-9.989292746093321462e-02,1.265784323618285995e-02,-9.114199174200027145e-04,-1.283244338616414864e-03,1.368639015094783584e-01
9.000000000000000222e-01,0.000000000000000000e+00,-8.980793673403646149e-02,1.176235498684207077e-02,3.015828260694152885e+00,1.007069337079328497e-01,3.578909513819614197e-02,7.806800510339927460e-04,-9.991155808879792488e-02,1.263198547825074639e-02,-9.515707711734184161e-04,-1.302489166207280785e-03,1.391812759435890057e-01
9.200000000000000400e-01,0.000000000000000000e+00,-9.180636086508317528e-02,1.201473292825830201e-02,3.016110916894640503e+00,1.007229222233759491e-01,3.637519845549869180e-02,8.181087941007289749e-04,-9.993098741218478520e-02,1.260574535844690043e-02,-9.912896856254340468e-04,-1.321480656947733937e-03,1.414625861762673908e-01
9.400000000000000577e-01,0.000000000000000000e+00,-9.380518149764942304e-02,1.226658228583008513e-02,3.016398178697486721e+00,1.007396555555484241e-01,3.695202009916948721e-02,8.551619144252577435e-04,-9.995120680526758949e-02,1.257912793563887091e-02,-1.030577956767240490e-03,-1.340219597783469776e-03,1.437078640400635543e-01
9.599999999999999645e-01,0.000000000000000000e+00,-9.580441434708671100e-02,1.251789556395484920e-02,3.016689977164022540e+00,1.007571262033758602e-01,3.751957064976232242e-02,8.918405477307999240e-04,-9.997220766813998127e-02,1.255213825295528780e-02,-1.069436880590024725e-03,-1.358706775660181373e-03,1.459171476366538656e-01
9.799999999999999822e-01,0.000000000000000000e+00,-9.780407495700792209e-02,1.276866536773521750e-02,3.016986243478653851e+00,1.007753266883601173e-01,3.807786228678412127e-02,9.281458159546534647e-04,-9.999398142681566182e-02,1.252478133778588479e-02,-1.107867753084977418e-03,-1.376942977523564187e-03,1.480904812313445229e-01
1.000000000000000000e+00,0.000000000000000000e+00,-9.980417869980519330e-02,1.301888440266421934e-02,3.017286908956810620e+00,1.007942495543061312e-01,3.862690875970154619e-02,9.640788275458123070e-04,-1.000165195332278489e-01,1.249706220178146629e-02,-1.145871870243287934e-03,-1.394928990319313023e-03,1.502279151471704599e-01
1.020000000000000018e+00,0.000000000000000000e+00,-1.018047407771685425e-01,1.326854547431048983e-02,3.017591905052763313e+00,1.008138873670556129e-01,3.916672535889661327e-02,9.996406777619442144e-04,-1.000398134652297349e-01,1.246898584085392309e-02,-1.183450528056145422e-03,-1.412665600993122036e-03,1.523295056586388696e-01
1.040000000000000036e+00,0.000000000000000000e+00,-1.038057762206043427e-01,1.351764148800353206e-02,3.017901163367294970e+00,1.008342327142259659e-01,3.969732888658709241e-02,1.034832448965609334e-03,-1.000638547265943756e-01,1.244055723517624619e-02,-1.220605022514737511e-03,-1.430153596490685384e-03,1.543953148851750501e-01
1.060000000000000053e+00,0.000000000000000000e+00,-1.058072998919536156e-01,1.376616544851893241e-02,3.018214615655238742e+00,1.008552782049553370e-01,4.021873762772559119e-02,1.069655210919623865e-03,-1.000886348470145931e-01,1.241178134918250082e-02,-1.257336649610256603e-03,-1.447393763757698739e-03,1.564254106843184777e-01
1.080000000000000071e+00,0.000000000000000000e+00,-1.078093264839102838e-01,1.401411045976353083e-02,3.018532193832876853e+00,1.008770164696534688e-01,4.073097132089115169e-02,1.104110021081445995e-03,-1.001141453821029620e-01,1.238266313156783510e-02,-1.293646705333888810e-03,-1.464386889739855173e-03,1.584198665447198173e-01
1.100000000000000089e+00,0.000000000000000000e+00,-1.098118705205399365e-01,1.426146972446070901e-02,3.018853829985199244e+00,1.008994401597588519e-01,4.123405112918743926e-02,1.138197924896522297e-03,-1.001403779133920452e-01,1.235320751528849910e-02,-1.329536485676825882e-03,-1.481133761382850576e-03,1.603787614789888016e-01
1.120000000000000107e+00,0.000000000000000000e+00,-1.118149463577979424e-01,1.450823654383558668e-02,3.019179456373028536e+00,1.009225419475010821e-01,4.172799961116078343e-02,1.171919956090455503e-03,-1.001673240483341304e-01,1.232341941756181537e-02,-1.365007286630255017e-03,-1.497635165632378888e-03,1.623021799164420798e-01
1.140000000000000124e+00,0.000000000000000000e+00,-1.138185681840477442e-01,1.475440431730021956e-02,3.019509005440002003e+00,1.009463145256694616e-01,4.221284069175106762e-02,1.205277136959937356e-03,-1.001949754203012716e-01,1.229330373986619110e-02,-1.400060404185367530e-03,-1.513891889434134264e-03,1.641902115957977748e-01
1.159999999999999920e+00,0.000000000000000000e+00,-1.158227500205796373e-01,1.499996654213886331e-02,3.019842409819419426e+00,1.009707506073874161e-01,4.268859963328792279e-02,1.238270478662326221e-03,-1.002233236885854695e-01,1.226286536794112848e-02,-1.434697134333351269e-03,-1.529904719733811945e-03,1.660429514578634358e-01
1.179999999999999938e+00,0.000000000000000000e+00,-1.178275057221289113e-01,1.524491681319316803e-02,3.020179602340954172e+00,1.009958429258925594e-01,4.315530300654477763e-02,1.270900981503801349e-03,-1.002523605383985050e-01,1.223210917178721435e-02,-1.468918773065395599e-03,-1.545674443477106520e-03,1.678604995382632636e-01
1.199999999999999956e+00,0.000000000000000000e+00,-1.198328489773942546e-01,1.548924882254740752e-02,3.020520516037224379e+00,1.010215842343224479e-01,4.361297866186271410e-02,1.303169635225994273e-03,-1.002820776808719672e-01,1.220104000566611842e-02,-1.502726616372690102e-03,-1.561201847609711927e-03,1.696429608602500472e-01
1.219999999999999973e+00,0.000000000000000000e+00,-1.218387933095560899e-01,1.573295635921367550e-02,3.020865084150231361e+00,1.010479673055061228e-01,4.406165570035575074e-02,1.335077419291022744e-03,-1.003124668530571972e-01,1.216966270810059154e-02,-1.536121960246423709e-03,-1.576487719077322540e-03,1.713904453276449691e-01
1.239999999999999991e+00,0.000000000000000000e+00,-1.238453520767953259e-01,1.597603330881719116e-02,3.021213240137658129e+00,1.010749849317616189e-01,4.450136444520822604e-02,1.366625303164840672e-03,-1.003435198179255250e-01,1.213798210187448656e-02,-1.569106100677786870e-03,-1.591532844825634032e-03,1.731030676179465544e-01
1.260000000000000009e+00,0.000000000000000000e+00,-1.258525384728112484e-01,1.621847365328139140e-02,3.021564917679035567e+00,1.011026299246985671e-01,4.493213641307639700e-02,1.397814246598822786e-03,-1.003752283643679910e-01,1.210600299403272531e-02,-1.601680333657967432e-03,-1.606338011800339909e-03,1.747809470756541417e-01
1.280000000000000027e+00,0.000000000000000000e+00,-1.278603655273401474e-01,1.646027147051325884e-02,3.021920050681770498e+00,1.011308951150267782e-01,4.535400428560373148e-02,1.428645199909521534e-03,-1.004075843071954299e-01,1.207373017588132293e-02,-1.633845955178155193e-03,-1.620904006947134759e-03,1.764242076058437358e-01
1.300000000000000044e+00,0.000000000000000000e+00,-1.298688461066740685e-01,1.670142093408852335e-02,3.022278573287043191e+00,1.011597733523704606e-01,4.576700188106083006e-02,1.459119104256508198e-03,-1.004405794871386370e-01,1.204116842298738783e-02,-1.665604261229540386e-03,-1.635231617211714474e-03,1.780329775680374038e-01
1.320000000000000062e+00,0.000000000000000000e+00,-1.318779929141784268e-01,1.694191631293683400e-02,3.022640419875564977e+00,1.011892575050877263e-01,4.617116412611926152e-02,1.489236891918227328e-03,-1.004742057708481184e-01,1.200832249517910094e-02,-1.696956547803310641e-03,-1.649321629539772125e-03,1.796073896704039052e-01
1.340000000000000080e+00,0.000000000000000000e+00,-1.338878184908110780e-01,1.718175197102701432e-02,3.023005525073207966e+00,1.012193404600956331e-01,4.656652702777001884e-02,1.518999486565813725e-03,-1.005084550508942021e-01,1.197519713654573645e-02,-1.727904110890655758e-03,-1.663174830877002085e-03,1.811475808643318308e-01
1.360000000000000098e+00,0.000000000000000000e+00,-1.358983352156406255e-01,1.742092236705232791e-02,3.023373823756497991e+00,1.012500151227009454e-01,4.695312764539441575e-02,1.548407803534784192e-03,-1.005433192457670932e-01,1.194179707543765491e-02,-1.758448246482765751e-03,-1.676792008169100462e-03,1.826536922394071116e-01
1.380000000000000115e+00,0.000000000000000000e+00,-1.379095553063643398e-01,1.765942205411560537e-02,3.023745251057976979e+00,1.012812744164360429e-01,4.733100406299740187e-02,1.577462750094550670e-03,-1.005787902998768329e-01,1.190812702446630497e-02,-1.788590250570829985e-03,-1.690173948361760759e-03,1.841258689188349507e-01
1.400000000000000133e+00,0.000000000000000000e+00,-1.399214908198269935e-01,1.789724567941453764e-02,3.024119742371435215e+00,1.013131112829001451e-01,4.770019536161185930e-02,1.606165225715691907e-03,-1.006148601835531731e-01,1.187419168050420776e-02,-1.818331419146034791e-03,-1.703321438400676917e-03,1.855642599553403715e-01
1.419999999999999929e+00,0.000000000000000000e+00,-1.419341536525393910e-01,1.813438798392687928e-02,3.024497233357007708e+00,1.013455186816062392e-01,4.806074159188145067e-02,1.634516122334936372e-03,-1.006515208930458261e-01,1.183999572468499330e-02,-1.847673048199572786e-03,-1.716235265231544392e-03,1.869690182275792756e-01
1.439999999999999947e+00,0.000000000000000000e+00,-1.439475555411963703e-01,1.837084380209568282e-02,3.024877659946146657e+00,1.013784895898329069e-01,4.841268374683094233e-02,1.662516324617769464e-03,-1.006887644505243262e-01,1.180554382240336410e-02,-1.876616433722632900e-03,-1.728916215800058208e-03,1.883403003370959783e-01
1.459999999999999964e+00,0.000000000000000000e+00,-1.459617080631951669e-01,1.860660806151447424e-02,3.025260958346461582e+00,1.014120170024812723e-01,4.875606373483128142e-02,1.690166710218645937e-03,-1.007265829040778354e-01,1.177084062331510556e-02,-1.905162871706403199e-03,-1.741365077051911436e-03,1.896782665058582562e-01
1.479999999999999982e+00,0.000000000000000000e+00,-1.479766226371542481e-01,1.884167578261251863e-02,3.025647065046428885e+00,1.014460939319378474e-01,4.909092435276624783e-02,1.717468150038735548e-03,-1.007649683277155594e-01,1.173589076133709115e-02,-1.933313658142073914e-03,-1.753582635932800183e-03,1.909830804743983257e-01
1.500000000000000000e+00,0.000000000000000000e+00,-1.499923105234314269e-01,1.907604207834004070e-02,3.026035916819978855e+00,1.014807134079416667e-01,4.941730925940909791e-02,1.744421508481154874e-03,-1.008039128213664426e-01,1.170069885464729460e-02,-1.961070089020833327e-03,-1.765569679388417738e-03,1.922549094005955306e-01
1.520000000000000018e+00,0.000000000000000000e+00,-1.520087828246422246e-01,1.930970215385342803e-02,3.026427450730950319e+00,1.015158684774569858e-01,4.973526294901470940e-02,1.771027643703646046e-03,-1.008434085108793204e-01,1.166526950568475690e-02,-1.988433460333871236e-03,-1.777326994364458908e-03,1.934939237591243311e-01
1.540000000000000036e+00,0.000000000000000000e+00,-1.540260504861783453e-01,1.954265130620044463e-02,3.026821604137424959e+00,1.015515522045507130e-01,5.004483072513461750e-02,1.797287407868643000e-03,-1.008834475480226561e-01,1.162960730114960539e-02,-2.015405068072376790e-03,-1.788855367806618498e-03,1.947002972416000399e-01
1.560000000000000053e+00,0.000000000000000000e+00,-1.560441242967262054e-01,1.977488492400550010e-02,3.027218314695929724e+00,1.015877576702753637e-01,5.034605867466016710e-02,1.823201647390703100e-03,-1.009240221104850121e-01,1.159371681200307633e-02,-2.041986208227540220e-03,-1.800155586660591965e-03,1.958742066574450935e-01
1.580000000000000071e+00,0.000000000000000000e+00,-1.580630148887848807e-01,2.000639848715481117e-02,3.027617520365523340e+00,1.016244779725559988e-01,5.063899364210138615e-02,1.848771203181237164e-03,-1.009651244018744953e-01,1.155760259346746976e-02,-2.068178176790549157e-03,-1.811228437872071948e-03,1.970158318355086924e-01
1.600000000000000089e+00,0.000000000000000000e+00,-1.600827327391850796e-01,2.023718756648165348e-02,3.028019159411752259e+00,1.016617062260831150e-01,5.092368320410502192e-02,1.873996910890530490e-03,-1.010067466517192286e-01,1.152126918502617212e-02,-2.093982269752593835e-03,-1.822074708386754336e-03,1.981253555264572419e-01
1.620000000000000107e+00,0.000000000000000000e+00,-1.621032881696072292e-01,2.046724782345161336e-02,3.028423170410489362e+00,1.016994355622096446e-01,5.120017564421906059e-02,1.898879601146987893e-03,-1.010488811154671845e-01,1.148472111042367350e-02,-2.119399783104863617e-03,-1.832695185150333720e-03,1.992029633059667626e-01
1.640000000000000124e+00,0.000000000000000000e+00,-1.641246913470998381e-01,2.069657500984773205e-02,3.028829492251649214e+00,1.017376591288526588e-01,5.146851992790815039e-02,1.923420099793590830e-03,-1.010915200744860187e-01,1.144796287766552956e-02,-2.144432012838547435e-03,-1.843090655108503605e-03,2.002488434787385585e-01
1.660000000000000142e+00,0.000000000000000000e+00,-1.661469522845979985e-01,2.092516496745580601e-02,3.029238064142782516e+00,1.017763700904002200e-01,5.172876567782425800e-02,1.947619228121523450e-03,-1.011346558360632086e-01,1.141099897901839619e-02,-2.169080254944834654e-03,-1.853261905206958797e-03,2.012631869833585163e-01
1.679999999999999938e+00,0.000000000000000000e+00,-1.681700808414416937e-01,2.115301362774955896e-02,3.029648825612555996e+00,1.018155616276227443e-01,5.198096314933788042e-02,1.971477803100945680e-03,-1.011782807334062062e-01,1.137383389101001042e-02,-2.193345805414915074e-03,-1.863209722391395186e-03,2.022461872980249042e-01
1.699999999999999956e+00,0.000000000000000000e+00,-1.701940867238943833e-01,2.138011701157588318e-02,3.030061716514107495e+00,1.018552269375886249e-01,5.222516320633399656e-02,1.994996637608869097e-03,-1.012223871256421603e-01,1.133647207442919566e-02,-2.217229960239976757e-03,-1.872934893607505844e-03,2.031980403471641550e-01
