t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
7.600000000000000089e-01,0.000000000000000000e+00,2.500621792395061327e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.692656197530862716e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.692656197530862716e-01,0.000000000000000000e+00,1.241092345679012166e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e-01,0.000000000000000000e+00,2.578168244836419598e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.816567424382716567e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.816567424382716567e-01,0.000000000000000000e+00,1.237080432098765392e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000266e-01,0.000000000000000000e+00,2.656951752000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.940061999999999953e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.940061999999999953e-01,0.000000000000000000e+00,1.232759999999999634e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e-01,0.000000000000000000e+00,2.736967993793210097e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.063109276234569078e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.063109276234569078e-01,0.000000000000000000e+00,1.228135123456790101e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,2.818212345679012576e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.185679012345680183e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.185679012345680183e-01,0.000000000000000000e+00,1.223209876543210006e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000533e-01,0.000000000000000000e+00,2.900679882749999661e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.307741374999999540e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.307741374999999540e-01,0.000000000000000000e+00,1.217988333333332784e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000000622e-01,0.000000000000000000e+00,2.984365383802469740e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.429266938271603449e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.429266938271603449e-01,0.000000000000000000e+00,1.212474567901234090e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000711e-01,0.000000000000000000e+00,3.069263335410494231e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.550226683641976022e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.550226683641976022e-01,0.000000000000000000e+00,1.206672654320987803e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399999999999999689e-01,0.000000000000000000e+00,3.155367935999998652e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.670591999999998079e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.670591999999998079e-01,0.000000000000000000e+00,1.200586666666666691e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.499999999999999778e-01,0.000000000000000000e+00,3.242673099922838698e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.790334683641974900e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.790334683641974900e-01,0.000000000000000000e+00,1.194220679012345743e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00,3.331172461530864659e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.909426938271607366e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.909426938271607366e-01,0.000000000000000000e+00,1.187578765432099059e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.699999999999999956e-01,0.000000000000000000e+00,3.420859379249999166e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.027841374999999724e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.027841374999999724e-01,0.000000000000000000e+00,1.180665000000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00
