t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
1.340000000000000080e+00,0.000000000000000000e+00,5.845524474076866372e-01,-3.323683111379006211e-02,-5.008136275080211919e-02,8.912473453604262685e-01,1.014970863332397347e-02,2.999999999999999889e-01,8.901298911024992933e-01,-4.461622549992025344e-02,4.151044668529531578e-01,1.057371502841311997e-02,3.945600457581407289e-02
1.360000000000000098e+00,0.000000000000000000e+00,6.024367378446172649e-01,-3.412685819338781568e-02,-4.936502619353246718e-02,8.993281466467274443e-01,1.043269724256542380e-02,2.999999999999999889e-01,8.982325801632133899e-01,-4.437732849523556844e-02,3.951330950201880077e-01,1.331986526708676954e-02,4.055617399951650520e-02
1.380000000000000115e+00,0.000000000000000000e+00,6.204790756070854840e-01,-3.501155659006036092e-02,-4.862223633854926425e-02,9.070059575127785712e-01,1.072365778275174465e-02,2.999999999999999889e-01,9.059340324092461927e-01,-4.408328352556246249e-02,3.749843490782824862e-01,1.608812005691095948e-02,4.168734252245009236e-02
1.400000000000000133e+00,0.000000000000000000e+00,6.386714019094534844e-01,-3.588981908018583356e-02,-4.785239418189980026e-02,9.142774943525857623e-01,1.102328745929780085e-02,2.999999999999999889e-01,9.132309141800226682e-01,-4.373367198809857692e-02,3.546796111880989311e-01,1.887613057581754086e-02,4.285222146324359910e-02
1.419999999999999929e+00,0.000000000000000000e+00,6.570055955693036021e-01,-3.676053053785072883e-02,-4.705486679014104362e-02,9.211399071032091435e-01,1.133228935665738825e-02,2.999999999999999889e-01,9.201203194581869527e-01,-4.332812225648297738e-02,3.342402635105013453e-01,2.168154800173817051e-02,4.405354511978513271e-02
1.439999999999999947e+00,0.000000000000000000e+00,6.754734815603039566e-01,-3.762256887437879366e-02,-4.622898679378013853e-02,9.275907794000779472e-01,1.165137555938803443e-02,2.999999999999999889e-01,9.265997698695992435e-01,-4.286630968079609832e-02,3.136876882063520111e-01,2.450202351260474115e-02,4.529408291718005353e-02
1.459999999999999964e+00,0.000000000000000000e+00,6.940668395650715361e-01,-3.847480597785971762e-02,-4.537405183328685476e-02,9.336281287388011885e-01,1.198127009636501365e-02,2.914906810883621802e-01,9.326672146833369093e-01,-4.234795658755963199e-02,2.930432674365134327e-01,2.733520828634904490e-02,4.657665087031218759e-02
1.479999999999999982e+00,0.000000000000000000e+00,7.127774125280365025e-01,-3.931610865267805982e-02,-4.448932396271181033e-02,9.392504066436124788e-01,1.232271173062853692e-02,2.707092525944752026e-01,9.383210308116942677e-01,-4.177283227973671575e-02,2.723283833618482253e-01,3.017875350090286693e-02,4.790412244867782443e-02
1.500000000000000000e+00,0.000000000000000000e+00,7.315969152083082738e-01,-4.014533955904209250e-02,-4.357402901619725905e-02,9.444564988425802055e-01,1.267645661291280125e-02,2.498829701514146961e-01,9.435600228101841402e-01,-4.114075303673190437e-02,2.515644181432203363e-01,3.303031033419793344e-02,4.927943891395753645e-02
1.520000000000000018e+00,0.000000000000000000e+00,7.505170427325379423e-01,-4.096135815251256140e-02,-4.262735594301743369e-02,9.492457254496690089e-01,1.304328081277306671e-02,2.290335577786528631e-01,9.483834228775358532e-01,-4.045158211439099649e-02,2.307727539414914930e-01,3.588752996416612329e-02,5.070561918476796520e-02
1.540000000000000036e+00,0.000000000000000000e+00,7.695294791477832463e-01,-4.176302162353153630e-02,-4.164845611723465985e-02,9.536178411537263866e-01,1.342398273729327601e-02,2.081827491184924384e-01,9.527908908556957934e-01,-3.970522974500122898e-02,2.099747729175252264e-01,3.874806356873911756e-02,5.218576926779038005e-02
